coefficients,accuracy,fluxes
"[0.21761305217276397, -0.2595598443957017, -0.2938351547306868, -0.21005427114579248, 0.018937677555055047]",1.0,{'r_2111': 0.0837471143408836}
"[0.21230858482174295, -0.2532328952238293, -0.2866727213688601, -0.22930973990535478, 0.018476058680212917]",1.0,{'r_2111': 0.08374711434100146}
"[0.21041800929504811, -0.2509778949624587, -0.2841199445621849, -0.22726777168884663, 0.027216379491461613]",1.0,{'r_2111': 0.0837471143408838}
"[0.2688464416719121, -0.042991004678765654, -0.3630137760521145, -0.29037501081752154, 0.03477376677968626]",1.0,{'r_2111': 0.08374711434088343}
"[0.2976348526544491, -0.047594534870751014, -0.29480449981551565, -0.32146872773074336, 0.03849738492854082]",1.0,{'r_2111': 0.08374711434041002}
"[0.40415704000489067, -0.06462840679517019, -0.40031371649841657, -0.0786254092712822, 0.0522754274302404]",1.0,{'r_2111': 0.08374711434041002}
"[0.34104309268024996, -0.21069784916287088, -0.33779995002757524, -0.0663471128470359, 0.04411199528226805]",1.0,{'r_2111': 0.0837471143408851}
"[0.3892196005083314, -0.09919926712245371, -0.3855183242920467, -0.07571945396770076, 0.050343354109467504]",1.0,{'r_2111': 0.08374711434777427}
"[0.3892196005083314, -0.09919926712245371, -0.3855183242920467, -0.07571945396770076, 0.050343354109467504]",1.0,{'r_2111': 0.08374711434088372}
"[0.3892196044196975, -0.09919926648719324, -0.38551832182323253, -0.07571945348280226, 0.050343353787074566]",1.0,{'r_2111': 0.08374711434085631}
"[0.38921960300084807, -0.09919926135383135, -0.38551832676086084, -0.07571945445259927, 0.05034335443186044]",1.0,{'r_2111': 0.08374711434085631}
"[0.38921960300084807, -0.09919926775771419, -0.385518320356978, -0.07571945445259927, 0.05034335443186044]",1.0,{'r_2111': 0.08374711434085631}
"[0.38921960300084807, -0.09919926775771419, -0.38551832676086084, -0.07571944804871644, 0.05034335443186044]",1.0,{'r_2111': 0.08374711434085631}
"[0.3892195980158147, -0.09919926648719324, -0.38551832182323253, -0.07571945348280226, 0.05034336019095732]",1.0,{'r_2111': 0.08374711434085631}
"[0.42864566847243357, -0.007952498279981155, -0.4245694708301298, -0.08338946938942252, 0.055442893028032944]",1.0,{'r_2111': 0.08374711434078595}
"[0.3379016815847019, -0.00626895998081897, -0.5463877096096715, -0.06573597730162062, 0.04370567152318696]",1.0,{'r_2111': 0.0837471143408831}
"[0.36118601298164965, -0.0067009452287852544, -0.5840385210590421, -0.0013571526247698814, 0.04671736810575318]",1.0,{'r_2111': 0.0837471143408831}
"[0.297494793185522, -0.1818584157478151, -0.4810496884985004, -0.0011178335398265185, 0.038479269028335976]",1.0,{'r_2111': 0.08374711434073852}
"[0.20114838880078767, -0.12296190775589358, -0.32525735572874964, -0.32461494121006257, 0.026017406504506548]",1.0,{'r_2111': 0.08374711434089586}
"[0.18525296049418571, -0.1922684341493605, -0.2995544156753664, -0.29896276693206436, 0.023961422749023027]",1.0,{'r_2111': 0.08374711434104887}
"[0.21445118181939674, -0.22257238329634857, -0.18915528821840302, -0.34608309911781565, 0.027738047548036042]",1.0,{'r_2111': 0.08374711434088332}
"[0.26866641841060107, -0.2788407345206472, -0.23697548960985373, -0.18076687566994773, 0.03475048178895022]",1.0,{'r_2111': 0.08374711434088332}
"[0.24087507937507363, -0.353438750022974, -0.21246231742473748, -0.1620680239196751, 0.0311558292575398]",1.0,{'r_2111': 0.08374711434111444}
"[0.21002409151622187, -0.30817074382616993, -0.3133291881136939, -0.14131054808935722, 0.02716542845455709]",1.0,{'r_2111': 0.08374711434088264}
"[0.2201810593944723, -0.32307417858673493, -0.32848209022132313, -0.09978349699019694, 0.0284791748072727]",1.0,{'r_2111': 0.08374711434088264}
"[0.2201810593944723, -0.32307417858673493, -0.32848209022132313, -0.09978349699019694, 0.0284791748072727]",1.0,{'r_2111': 0.08374711434088594}
"[0.22018106221949804, -0.3230741774163442, -0.32848208903134135, -0.09978349662871439, 0.02847917470410208]",1.0,{'r_2111': 0.08374711434088462}
"[0.22018106019211534, -0.3230741761344568, -0.32848209141130497, -0.09978349735167949, 0.028479174910443317]",1.0,{'r_2111': 0.08374711434088462}
"[0.22018106019211534, -0.32307417975712566, -0.32848208778863613, -0.09978349735167949, 0.028479174910443317]",1.0,{'r_2111': 0.08374711434088462}
"[0.22018106019211534, -0.32307417975712566, -0.32848209141130497, -0.0997834937290107, 0.028479174910443317]",1.0,{'r_2111': 0.08374711434088462}
"[0.22018105859682924, -0.3230741774163442, -0.32848208903134135, -0.09978349662871439, 0.028479178326770858]",1.0,{'r_2111': 0.08374711434088462}
"[0.2365620718898728, -0.27271230654594514, -0.35292047397344467, -0.10720718145936255, 0.030597966131374856]",1.0,{'r_2111': 0.08374711434148886}
"[0.23861609171690001, -0.27508021142708117, -0.35598480987950976, -0.09945524499693731, 0.030863641979571727]",1.0,{'r_2111': 0.0837471143408835}
"[0.23639338402199017, -0.275883252962376, -0.35702403617203077, -0.09974558464812894, 0.030953742195474147]",1.0,{'r_2111': 0.08374711434065646}
"[0.3525133301329995, -0.411401210029825, -0.0411846797565707, -0.14874209934362656, 0.04615868073697823]",1.0,{'r_2111': 0.08374711434086998}
"[0.4394147366741569, -0.2663001362136004, -0.051337506026836295, -0.18540992589069336, 0.057537695194713016]",1.0,{'r_2111': 0.08374711434088195}
"[0.28136465442851843, -0.17051646097970688, -0.3925554322408007, -0.11872109734120408, 0.036842355009769914]",1.0,{'r_2111': 0.0837471143408843}
"[0.2672446805061517, -0.16195928101956583, -0.42303936588720786, -0.112763210406552, 0.03499346218052263]",1.0,{'r_2111': 0.08374711434088439}
"[0.2437159360530168, -0.14770006909547628, -0.3857941525691182, -0.1908772729661003, 0.03191256931628841]",1.0,{'r_2111': 0.08374711434088415}
"[0.2437159360530168, -0.14770006909547628, -0.3857941525691182, -0.1908772729661003, 0.03191256931628841]",1.0,{'r_2111': 0.08374711434088357}
"[0.24371593912308448, -0.14770006849590103, -0.3857941510030213, -0.19087727219125106, 0.03191256918674218]",1.0,{'r_2111': 0.08374711434088222}
"[0.2437159370423599, -0.14770006563564075, -0.3857941541352151, -0.19087727374094957, 0.031912569445834635]",1.0,{'r_2111': 0.08374711434088222}
"[0.2437159370423599, -0.14770006969505153, -0.3857941500758043, -0.19087727374094957, 0.031912569445834635]",1.0,{'r_2111': 0.08374711434088222}
"[0.2437159370423599, -0.14770006969505153, -0.3857941541352151, -0.19087726968153879, 0.031912569445834635]",1.0,{'r_2111': 0.08374711434088222}
"[0.24371593506367373, -0.14770006849590103, -0.3857941510030213, -0.19087727219125106, 0.031912573246152924]",1.0,{'r_2111': 0.08374711434088222}
"[0.29930277748313605, -0.13684412129567783, -0.35743830136737964, -0.176847802809601, 0.02956699704420551]",1.0,{'r_2111': 0.08374711434135042}
"[0.4020821305448834, -0.18383583442091106, -0.136785234786869, -0.23757661700908295, 0.039720183238253645]",1.0,{'r_2111': 0.08374711434088379}
"[0.3558856945103437, -0.16271437758279414, -0.12106956410849817, -0.32517375293712586, 0.03515661086123812]",1.0,{'r_2111': 0.08374711434088276}
"[0.3368548892451334, -0.15401330956743436, -0.16806991906834445, -0.30778525301998694, 0.033276629099100855]",1.0,{'r_2111': 0.08374711434088364}
"[0.33233693702986544, -0.15194765816869635, -0.16581573815122508, -0.30365718746385206, 0.04624247918636106]",1.0,{'r_2111': 0.08374711434088349}
"[0.3006295891532466, -0.13745075240898702, -0.24540295111654972, -0.2746860951615637, 0.041830612159652884]",1.0,{'r_2111': 0.08374711434088329}
"[0.36678004398851694, -0.16769537940965704, -0.2994013512075078, -0.11508821646123837, 0.05103500893307988]",1.0,{'r_2111': 0.08374711434088428}
"[0.31475659371309445, -0.2857480345444105, -0.25693477876927084, -0.09876430188494331, 0.04379629108828092]",1.0,{'r_2111': 0.0837471143408839}
"[0.3875070772259435, -0.35179369678366146, -0.08518824444442433, -0.1215919434958066, 0.05391903805016409]",1.0,{'r_2111': 0.08374711434088428}
"[0.3875070772259435, -0.35179369678366146, -0.08518824444442433, -0.1215919434958066, 0.05391903805016409]",1.0,{'r_2111': 0.08374711434091087}
"[0.38750708020842956, -0.3517936950706298, -0.0851882440296069, -0.12159194290372421, 0.05391903778760959]",1.0,{'r_2111': 0.08374711434088297}
"[0.3875070791128787, -0.3517936936272719, -0.08518824485924177, -0.12159194408788897, 0.0539190383127186]",1.0,{'r_2111': 0.08374711434088297}
"[0.3875070791128787, -0.3517936984966931, -0.0851882399898206, -0.12159194408788897, 0.0539190383127186]",1.0,{'r_2111': 0.08374711434088297}
"[0.3875070791128787, -0.3517936984966931, -0.08518824485924177, -0.12159193921846781, 0.0539190383127186]",1.0,{'r_2111': 0.08374711434088297}
"[0.3875070753390084, -0.3517936950706298, -0.0851882440296069, -0.12159194290372421, 0.053919042657030715]",1.0,{'r_2111': 0.08374711434088297}
"[0.3802550861787711, -0.36392453666740576, -0.08359399127501681, -0.11931641425398644, 0.05290997162481994]",1.0,{'r_2111': 0.0837471143409105}
"[0.28902598719233, -0.276613390055637, -0.3034540208195952, -0.0906905539766918, 0.04021604795574592]",1.0,{'r_2111': 0.0837471143408836}
"[0.3737222846043276, -0.06463187221747098, -0.3923783153021537, -0.11726655223444483, 0.052000975641602824]",1.0,{'r_2111': 0.08374711434088353}
"[0.42241904287335347, -0.07305353393662956, -0.4435059915404235, -0.0022446252778171756, 0.058776806371776284]",1.0,{'r_2111': 0.08374711434075247}
"[0.3444663358795009, -0.24411113062194026, -0.3616619241579453, -0.0018304048028062116, 0.04793020453780742]",1.0,{'r_2111': 0.08374711434088396}
"[0.2940816361604246, -0.20840527279677043, -0.30876204527138906, -0.14783153781429298, 0.04091950795712293]",1.0,{'r_2111': 0.08374711434087072}
"[0.29720478634514663, -0.2074832384659279, -0.30739600878881407, -0.14717749604645852, 0.04073847035365287]",1.0,{'r_2111': 0.08374711434088321}
"[0.34300846394317575, -0.23945949119912532, -0.20065543335371933, -0.16985973700730392, 0.0470168744966757]",1.0,{'r_2111': 0.08374711434088353}
"[0.34300846394317575, -0.23945949119912532, -0.20065543335371933, -0.16985973700730392, 0.0470168744966757]",1.0,{'r_2111': 0.0837471143408746}
"[0.34300846673281943, -0.23945949018235935, -0.20065543250171877, -0.1698597362860646, 0.04701687429703793]",1.0,{'r_2111': 0.08374711434088228}
"[0.34300846539961977, -0.2394594879698036, -0.20065543420571988, -0.16985973772854326, 0.04701687469631347]",1.0,{'r_2111': 0.08374711434088228}
"[0.34300846539961977, -0.2394594922158913, -0.2006554299596322, -0.16985973772854326, 0.04701687469631347]",1.0,{'r_2111': 0.08374711434088228}
"[0.34300846539961977, -0.2394594922158913, -0.20065543420571988, -0.16985973348245556, 0.04701687469631347]",1.0,{'r_2111': 0.08374711434088228}
"[0.3430084624867317, -0.23945949018235935, -0.20065543250171877, -0.1698597362860646, 0.047016878543125584]",1.0,{'r_2111': 0.08374711434088228}
"[0.3310006850671056, -0.2660839136725244, -0.19363104087577554, -0.1639134167955991, 0.04537094358899538]",1.0,{'r_2111': 0.08374711434088454}
"[0.284759222285429, -0.22891145468381743, -0.3062824095703225, -0.14101438212854248, 0.03903253133188861]",1.0,{'r_2111': 0.0837471143408838}
"[0.3461485815008734, -0.27826096269037115, -0.15672841791672482, -0.17141474103370866, 0.04744729685832196]",1.0,{'r_2111': 0.08374711434094992}
"[0.38769766107215675, -0.31166132166418076, -0.1755409217232352, -0.07195758102712917, 0.05314251451329811]",1.0,{'r_2111': 0.08374711434088324}
"[0.44890796835201746, -0.3608668938968218, -0.04537404534479076, -0.08331835538311966, 0.061532737023250315]",1.0,{'r_2111': 0.08374711434088354}
"[0.44639142072119686, -0.3588438985594668, -0.04511968152333229, -0.08845721052406554, 0.0611877886719385]",1.0,{'r_2111': 0.08374711434112946}
"[0.45309100091972077, -0.3545012933919638, -0.04457365869021216, -0.08738673185334891, 0.06044731514475434]",1.0,{'r_2111': 0.08374711434088342}
"[0.6318874594639521, -0.09977788793450759, -0.06216308841181747, -0.12187083802058113, 0.08430072616914168]",1.0,{'r_2111': 0.08374711434088267}
"[0.6696453374393991, -0.08954351419708248, -0.05578692338518622, -0.10937035590159187, 0.07565386907674027]",1.0,{'r_2111': 0.08374711434088315}
"[0.4252632069618965, -0.42180789844318745, -0.03542789685662356, -0.06945645059685653, 0.04804454714143599]",1.0,{'r_2111': 0.0837471143408836}
"[0.4025273106056599, -0.3992567336486616, -0.0869969275326066, -0.06574309229030618, 0.04547593592276574]",1.0,{'r_2111': 0.0837471143408836}
"[0.40959462151476866, -0.4062666219094226, -0.088524362612937, -0.06689736645034448, 0.028717027512527207]",1.0,{'r_2111': 0.08374711434092241}
"[0.40959462151476866, -0.4062666219094226, -0.088524362612937, -0.06689736645034448, 0.028717027512527207]",1.0,{'r_2111': 0.08374711434088183}
"[0.40959462398209195, -0.40626662021162124, -0.08852436224299083, -0.06689736617077822, 0.02871702739251782]",1.0,{'r_2111': 0.08374711434088183}
"[0.4095946232264779, -0.40626661942819153, -0.08852436298288319, -0.06689736672991074, 0.0287170276325366]",1.0,{'r_2111': 0.08374711434088183}
"[0.4095946232264779, -0.406266623607224, -0.08852435880385073, -0.06689736672991074, 0.0287170276325366]",1.0,{'r_2111': 0.08374711434088183}
"[0.4095946232264779, -0.406266623607224, -0.08852436298288319, -0.0668973625508783, 0.0287170276325366]",1.0,{'r_2111': 0.08374711434088183}
"[0.4095946198030595, -0.40626662021162124, -0.08852436224299083, -0.06689736617077822, 0.02871703157155023]",1.0,{'r_2111': 0.08374711434088183}
"[0.43136508518304445, -0.42786019825865035, -0.04007829861222098, -0.07045304469735009, 0.030243373248734117]",1.0,{'r_2111': 0.0837471143409576}
"[0.33046177136798993, -0.3277767345366287, -0.030703332299575715, -0.2878892057555202, 0.023168956040285477]",1.0,{'r_2111': 0.08374711434088354}
"[0.35844425436090704, -0.2708549429012346, -0.033303195728081145, -0.31226677527150376, 0.025130831738273494]",1.0,{'r_2111': 0.08374711434082481}
"[0.2811319324120328, -0.21243463265142962, -0.24180862899851477, -0.24491440689061933, 0.01971039904740348]",1.0,{'r_2111': 0.08374711434088486}
"[0.2796601725054354, -0.211322511476056, -0.2405427313746628, -0.24363225014123444, 0.024842334502611387]",1.0,{'r_2111': 0.08374711434129872}
"[0.23980787880420656, -0.3316195519787175, -0.3841971710545172, -0.012048766595140075, 0.032326631567418655]",1.0,{'r_2111': 0.08374711434088246}
"[0.24552361018600766, -0.31568895319777995, -0.3933543673832851, -0.012335944454696834, 0.033097124778230444]",1.0,{'r_2111': 0.08374711434085158}
"[0.28001722151030867, -0.3600400933701244, -0.30812672411422154, -0.014069021257437366, 0.03774693974790799]",1.0,{'r_2111': 0.08374711434088428}
"[0.4231589859074472, -0.032899535070369794, -0.4656377611487644, -0.02126095222249872, 0.057042765650919876]",1.0,{'r_2111': 0.08374711434088263}
"[0.34433896873558895, -0.02677147917281674, -0.5651711333443843, -0.017300765448551934, 0.046417653298658074]",1.0,{'r_2111': 0.08374711434088297}
"[0.2012973261240158, -0.01565035521149776, -0.3303937348783312, -0.42552325975274224, 0.027135324033412997]",1.0,{'r_2111': 0.08374711434088297}
"[0.20121909856909842, -0.016032890177949066, -0.33026533826950777, -0.4253578941971639, 0.027124778786280817]",1.0,{'r_2111': 0.08374711434090198}
"[0.20685717090763284, -0.01648212484434935, -0.3114996619628737, -0.4372762388985578, 0.02788480338658623]",1.0,{'r_2111': 0.0837471143408843}
"[0.23581403722073085, -0.018789372321337854, -0.35510488980417415, -0.35850344775034004, 0.0317882529034171]",1.0,{'r_2111': 0.0837471143408843}
"[0.23581403722073085, -0.018789372321337854, -0.35510488980417415, -0.35850344775034004, 0.0317882529034171]",1.0,{'r_2111': 0.08374711434088553}
"[0.23581404130440095, -0.018789372220930883, -0.3551048879065586, -0.3585034458345632, 0.03178825273354649]",1.0,{'r_2111': 0.0837471143408828}
"[0.23581403848087795, -0.018789367077927582, -0.35510489170178977, -0.3585034496661169, 0.03178825307328771]",1.0,{'r_2111': 0.0837471143408828}
"[0.23581403848087795, -0.018789372421744825, -0.3551048863579725, -0.3585034496661169, 0.03178825307328771]",1.0,{'r_2111': 0.0837471143408828}
"[0.23581403848087795, -0.018789372421744825, -0.35510489170178977, -0.35850344432229964, 0.03178825307328771]",1.0,{'r_2111': 0.0837471143408828}
"[0.23581403596058376, -0.018789372220930883, -0.3551048879065586, -0.3585034458345632, 0.03178825807736368]",1.0,{'r_2111': 0.0837471143408828}
"[0.3010044978150493, -0.017186506140112336, -0.3248119343546439, -0.3279205713016576, 0.029076490388536925]",1.0,{'r_2111': 0.08374711434087956}
"[0.3021439207872975, -0.0134661621569882, -0.32604147804037137, -0.3291618824273254, 0.029186556588017477]",1.0,{'r_2111': 0.08374711434088476}
"[0.26992736626522185, -0.012030312161385835, -0.39790332921299554, -0.29406449670406837, 0.026074495656328384]",1.0,{'r_2111': 0.08374711434088476}
"[0.26109844201971816, -0.011636818473834814, -0.3848885008194809, -0.317154601153453, 0.025221637533513076]",1.0,{'r_2111': 0.08374711434088476}
"[0.2179414894993031, -0.17500333482719485, -0.3212702937285874, -0.2647321280136972, 0.02105275393121743]",1.0,{'r_2111': 0.08374711434099015}
"[0.3051660753378633, -0.1554848548212729, -0.2854383605209714, -0.23520601211046155, 0.018704697209430854]",1.0,{'r_2111': 0.08374711434434798}
"[0.3001117360560885, -0.15290962358505458, -0.2972733489274306, -0.23131039237290285, 0.01839489905852348]",1.0,{'r_2111': 0.08374711433906945}
"[0.36647895642274003, -0.1867243181318698, -0.36301288353100924, -0.06132106355369253, 0.022462778360688385]",1.0,{'r_2111': 0.0837471143403059}
"[0.44593555221790854, 0.010397366770177927, -0.44171799728900135, -0.07461613241133037, 0.027332951311581796]",1.0,{'r_2111': 0.08374711434091167}
"[0.6379390313294054, 0.014874091228551933, -0.20134226067703023, -0.10674309997326814, 0.03910151679174425]",1.0,{'r_2111': 0.08374711434087936}
"[0.42608729209455776, 0.009934587699915478, -0.13447896181755065, -0.4033827764323762, 0.026116381955599934]",1.0,{'r_2111': 0.08374711434087936}
"[0.4356588060911556, 0.010157755691508778, -0.13749986220384752, -0.41244426210032276, -0.004239313913165365]",1.0,{'r_2111': 0.0837477031723697}
"[0.34476209227780186, -0.21668039667411987, -0.10881161936478596, -0.3263910765984356, -0.003354815084856742]",1.0,{'r_2111': 0.08374770317233214}
"[0.34476209227780186, -0.21668039667411987, -0.10881161936478596, -0.3263910765984356, -0.003354815084856742]",1.0,{'r_2111': 0.08374770317229453}
"[0.344762094605453, -0.21668039590438973, -0.10881161897824623, -0.32639107543897194, -0.0033548150729391787]",1.0,{'r_2111': 0.08374770317233242}
"[0.3447620935025263, -0.21668039389147442, -0.1088116197513257, -0.3263910777578993, -0.003354815096774305]",1.0,{'r_2111': 0.08374770317233242}
"[0.3447620935025263, -0.21668039744385, -0.10881161619895013, -0.3263910777578993, -0.003354815096774305]",1.0,{'r_2111': 0.08374770317233242}
"[0.3447620935025263, -0.21668039744385, -0.1088116197513257, -0.3263910742055237, -0.003354815096774305]",1.0,{'r_2111': 0.08374770317233242}
"[0.3447620935025263, -0.21668039744385, -0.1088116197513257, -0.3263910777578993, -0.0033548115443987397]",1.0,{'r_2111': 0.08374770317233242}
"[0.3492349999346143, -0.20651768931758008, -0.11022333003805436, -0.33062564060164984, -0.003398340108101335]",1.0,{'r_2111': 0.08374770317233239}
"[0.3753866818087088, -0.22198230458643228, -0.043594394174831776, -0.355383802223629, -0.0036528172063981295]",1.0,{'r_2111': 0.0837477031723321}
"[0.3763700042234414, -0.2225637854602931, -0.04370858934217829, -0.3536952352421925, -0.003662385731894733]",1.0,{'r_2111': 0.0837477031723321}
"[0.3685023752800703, -0.2388152922076432, -0.042794906108329804, -0.34630159908974323, -0.0035858273142134506]",1.0,{'r_2111': 0.08374770317246838}
"[0.3711635563789625, -0.23331831174556822, -0.04310395430694127, -0.34880245480149635, -0.003611722767031695]",1.0,{'r_2111': 0.08374770317232905}
"[0.4868340990406569, -0.3060303419777744, -0.05653700208294155, -0.14586126583366807, -0.004737291064959104]",1.0,{'r_2111': 0.08374770317233282}
"[0.5112159108992306, -0.27127468769883367, -0.059368509881081534, -0.15316634562988196, -0.0049745458909722035]",1.0,{'r_2111': 0.0837477031723316}
"[0.4414583946611798, -0.2342581394485315, -0.18772155024434684, -0.13226616702705773, -0.0042957486188841204]",1.0,{'r_2111': 0.08374770317233134}
"[0.4414583946611798, -0.2342581394485315, -0.18772155024434684, -0.13226616702705773, -0.0042957486188841204]",1.0,{'r_2111': 0.08374770317263014}
"[0.44145839720182883, -0.23425813838295698, -0.1877215493904542, -0.13226616642541608, -0.004295748599343965]",1.0,{'r_2111': 0.08374770317233217}
"[0.44145839666925013, -0.2342581359653866, -0.18772155109823951, -0.13226616762869942, -0.0042957486384242755]",1.0,{'r_2111': 0.08374770317233217}
"[0.44145839666925013, -0.23425814051410604, -0.1877215465495201, -0.13226616762869942, -0.0042957486384242755]",1.0,{'r_2111': 0.08374770317233217}
"[0.44145839666925013, -0.23425814051410604, -0.18772155109823951, -0.13226616307998001, -0.0042957486384242755]",1.0,{'r_2111': 0.08374770317233217}
"[0.44145839666925013, -0.23425814051410604, -0.18772155109823951, -0.13226616762869942, -0.0042957440897048805]",1.0,{'r_2111': 0.08374770317233217}
"[0.40544351902746, -0.29672857428183125, -0.17240692860031143, -0.12147568345343733, -0.003945294636960011]",1.0,{'r_2111': 0.08374770317245539}
"[0.42075692702214507, -0.30793587075695666, -0.14114913371357252, -0.12606376197697075, -0.004094306530355006]",1.0,{'r_2111': 0.08374770317233168}
"[0.41434599314026427, -0.30324395392684267, -0.13899849113205456, -0.13937963886246385, -0.004031922938374648]",1.0,{'r_2111': 0.08374770317233168}
"[0.4534569693409901, -0.23747570809646928, -0.15211884650800792, -0.15253597156186136, -0.004412504492671348]",1.0,{'r_2111': 0.08374770317233247}
"[0.4137473434062106, -0.2166797513140376, -0.22636854541824333, -0.13917826227111532, -0.004026097590393147]",1.0,{'r_2111': 0.08374770317241438}
"[0.3688586627114964, -0.1931715202045109, -0.20180914820024082, -0.23257137460354574, -0.003589294280206133]",1.0,{'r_2111': 0.08374770317241438}
"[0.3745627449282993, -0.19142568901252283, -0.19998525249665305, -0.23046945833909566, -0.0035568552234291604]",1.0,{'r_2111': 0.08374770317233197}
"[0.4595377290746992, -0.007988894543015048, -0.2453548037681494, -0.28275479326300257, -0.004363779351133825]",1.0,{'r_2111': 0.08374770317233222}
"[0.3413833098986294, -0.2630506415240296, -0.18227020266334676, -0.21005406326089848, -0.003241782653095716]",1.0,{'r_2111': 0.08374770317237905}
"[0.4042391728628979, -0.3114838091595741, -0.03170891102183614, -0.24872944378648823, -0.0038386631692036454]",1.0,{'r_2111': 0.08374770317233225}
"[0.4042391728628979, -0.3114838091595741, -0.03170891102183614, -0.24872944378648823, -0.0038386631692036454]",1.0,{'r_2111': 0.08374770317233203}
"[0.404239175284497, -0.3114838078934806, -0.0317089108929484, -0.24872944277547349, -0.0038386631536005667]",1.0,{'r_2111': 0.08374770317233206}
"[0.40423917450601565, -0.3114838063609507, -0.031708911150723884, -0.24872944479750297, -0.0038386631848067237]",1.0,{'r_2111': 0.08374770317233206}
"[0.40423917450601565, -0.31148381042566753, -0.031708907086007085, -0.24872944479750297, -0.0038386631848067237]",1.0,{'r_2111': 0.08374770317233206}
"[0.40423917450601565, -0.31148381042566753, -0.031708911150723884, -0.24872944073278616, -0.0038386631848067237]",1.0,{'r_2111': 0.08374770317233206}
"[0.40423917450601565, -0.31148381042566753, -0.031708911150723884, -0.24872944479750297, -0.0038386591200899193]",1.0,{'r_2111': 0.08374770317233206}
"[0.4026990112886859, -0.31029704789035023, -0.0353981248041973, -0.24778177825228972, -0.003824037764476836]",1.0,{'r_2111': 0.08374770317233124}
"[0.38343267026715994, -0.2954514968086701, -0.033704571244634926, -0.23592714711363397, 0.051484114565901073]",1.0,{'r_2111': 0.08374711434087254}
"[0.36873333379026146, -0.28412502073878293, -0.07074862811508179, -0.22688260608106706, 0.04951041127480677]",1.0,{'r_2111': 0.08374711434061785}
"[0.37074351237692466, -0.28567395049447786, -0.07113431979044746, -0.22266789618690636, 0.049780321151243694]",1.0,{'r_2111': 0.08374711434088425}
"[0.3040540303416771, -0.2342868131517464, -0.2382190266713452, -0.18261431152030302, 0.04082581831492826]",1.0,{'r_2111': 0.08374711434099374}
"[0.2742031311344625, -0.3200084113479089, -0.2784985900932075, -0.0939569389274621, 0.03333292849695901]",1.0,{'r_2111': 0.08374711434095562}
"[0.2972564538145005, -0.262838876309955, -0.30191304869837193, -0.10185626386281904, 0.03613535731435354]",1.0,{'r_2111': 0.08374711434091553}
"[0.29523565222389425, -0.26105205145719074, -0.29986059075774407, -0.10796200275356033, 0.03588970280761056]",1.0,{'r_2111': 0.08374711434098964}
"[0.29523565222389425, -0.26105205145719074, -0.29986059075774407, -0.10796200275356033, 0.03588970280761056]",1.0,{'r_2111': 0.0837471143408795}
"[0.2952356547232782, -0.26105205053139297, -0.2998605896943153, -0.10796200237068272, 0.03588970268033093]",1.0,{'r_2111': 0.08374711434088036}
"[0.29523565327092116, -0.26105204883657773, -0.2998605918211729, -0.10796200313643793, 0.03588970293489019]",1.0,{'r_2111': 0.08374711434088036}
"[0.29523565327092116, -0.26105205238298856, -0.2998605882747621, -0.10796200313643793, 0.03588970293489019]",1.0,{'r_2111': 0.08374711434088036}
"[0.29523565327092116, -0.26105205238298856, -0.2998605918211729, -0.10796199959002716, 0.03588970293489019]",1.0,{'r_2111': 0.08374711434088036}
"[0.2952356511768674, -0.26105205053139297, -0.2998605896943153, -0.10796200237068272, 0.035889706226741695]",1.0,{'r_2111': 0.08374711434088036}
"[0.36254624472050734, -0.3205691461023669, -0.14023624284672045, -0.1325761925295029, 0.04407217380090244]",1.0,{'r_2111': 0.0837471143408843}
"[0.33122876816447877, -0.29287773607166445, -0.21450437194878366, -0.12112399336348743, 0.04026513045158567]",1.0,{'r_2111': 0.08374711434088347}
"[0.35120379003030655, -0.2841299925929431, -0.20809750317807912, -0.11750623245999946, 0.03906248173867177]",1.0,{'r_2111': 0.08374711434067911}
"[0.48600292242930465, -0.00936457533873747, -0.2879695423732774, -0.16260750595626797, 0.054055453902412585]",1.0,{'r_2111': 0.0837471143408904}
"[0.4424180862242045, -0.008524758408771243, -0.35182457170845066, -0.14802483333076596, 0.04920775032780764]",1.0,{'r_2111': 0.0837471143408904}
"[0.3444193768180828, -0.0066364646249696445, -0.2738929612287718, -0.33674330886193765, 0.03830788846623805]",1.0,{'r_2111': 0.0837471143408904}
"[0.25466445329390175, -0.2655047924554, -0.20251706473882375, -0.24898875157363806, 0.028324937938236476]",1.0,{'r_2111': 0.08374711434088795}
"[0.25694155139285413, -0.2646936404033681, -0.20189834847718804, -0.2482280581981852, 0.028238401528404494]",1.0,{'r_2111': 0.08374711434088342}
"[0.26753205149757336, -0.23438611701489762, -0.21022010285712117, -0.2584594095000332, 0.029402319130374683]",1.0,{'r_2111': 0.08374711434088429}
"[0.26753205149757336, -0.23438611701489762, -0.21022010285712117, -0.2584594095000332, 0.029402319130374683]",1.0,{'r_2111': 0.08374711434088217}
"[0.2675320536256604, -0.2343861163339203, -0.21022010224635496, -0.25845940874911416, 0.0294023190449502]",1.0,{'r_2111': 0.08374711434088405}
"[0.2675320522748517, -0.2343861147905095, -0.2102201034678874, -0.2584594102509522, 0.029402319215799163]",1.0,{'r_2111': 0.08374711434088405}
"[0.2675320522748517, -0.23438611769587495, -0.21022010056252194, -0.2584594102509522, 0.029402319215799163]",1.0,{'r_2111': 0.08374711434088405}
"[0.2675320522748517, -0.23438611769587495, -0.2102201034678874, -0.25845940734558676, 0.029402319215799163]",1.0,{'r_2111': 0.08374711434088405}
